property_name,property_type,society,sector,price,pricepersqft,area,areaWithType,bedRoom,bathroom,balcony,address,floorNum,facing,agePossession,nearbyLocations,description,rating,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,Water Purifier,Chimney,Fridge,Washing Machine,Geyser,Dining Table,AC,Modular Kitchen,Fan,Light,Sofa,Bed,Microwave,Exhaust Fan,TV,Wardrobe,Stove,Curtains,furnish_type,luxury_score,area_room_ratio,latitude,longitude
3 BHK Flat in Puppalaguda,flat,EIPL Corner Stone,puppalaguda,1.61,6996.957844415472,2301.0,Super Built up area 2300(213.68 sq.m.),3.0,3.0,2,"Puppalaguda, Hyderabad, Hyderabad",12.0,West,Relatively New,12.0,"Land lord shares flats for saleCheck out this 3 bhk apartment for sale in eipl corner stone, a popular residential project that houses in-Demand flats in puppalaguda, hyderabad. The flat is over 2300 sq.Ft. Super built up area and comes with 3 bedroom(s), 3 bathrooms and 2 balconies. The residential building has 14 floors in total and the flat for sale is located on the 12th floor. This is a ready to move project and the property is 1-5 years old.
 Additional details :The apartment has borings water supply.
Partial power backup is available.
The society has dedicated security guards for every tower.","['Environment4 out of 5', 'Safety4 out of 5', 'Connectivity4 out of 5', 'Lifestyle3.9 out of 5']",2300.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,767.0,17.3982,78.3749
3 BHK Flat in Puppalaguda,flat,EIPL Corner Stone,puppalaguda,1.64,6996.587030716722,2344.0,Super Built up area 2350(218.32 sq.m.),3.0,2.0,2,"Puppalaguda, Hyderabad, Hyderabad",12.0,West,Relatively New,12.0,"Land lord shares flats for sale
This lovely 3 bhk apartment/flat in puppalaguda is available for sale in one of hyderabad's most popular projects, eipl corner stone. The flat is over 2350 sq.Ft. Super built up area and comes with 3 bedroom(s), 2 bathrooms and 2 balconies. This flat is situated on the 12th floor of this 14 floors tall residential building. As the project is already ready to move, so you can easily move into this 1-5 years old property.
 Additional details :The apartment has borings water supply.
Partial power backup is available.
The society has dedicated security guards for every tower.","['Environment4 out of 5', 'Safety4 out of 5', 'Connectivity4 out of 5', 'Lifestyle3.9 out of 5']",2350.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,781.3333333333334,17.3982,78.3749
3 BHK Flat in Puppalaguda,flat,EIPL Corner Stone,puppalaguda,1.4,7038.712921065862,1989.0,Super Built up area 2215(205.78 sq.m.)Carpet area: 1989 sq.ft. (184.78 sq.m.),3.0,2.0,1,"Puppalaguda, Hyderabad, Hyderabad",4.0,South-West,Relatively New,12.0,"Eipl corner stone
Puppalaguda at narsingh Only landlord shere flatsLocation puppalaguda main road facing project Approvals hmda and reraType gated community apartment Area 10 acres  Total 10 towers Facings are north and east and west Sizes
3bhk 2000 sft to 2365 sftPricing 7000 per sftAmenities 6lakhs single car parking Gst 5 only for white amount Possession june 2024Payment loan or self-Funding.Loans available on all reputed banksAmenities
 Entire project is 100percent vaasthu
 More than 40percent open space
 Splendid main entrance
 Clubhouse 
 Children's play area
 Excellent landscaping
 Underground drainage and cabling system for power, telephone and tv and internet
 Modern street lighting
 Rain water harvesting
 Individual investor backup for each unit with wiring
 24 hours security single point entry and exit with guard room at main entry and exit
 Cc roads with surface drains along with landscaping
 A modern air conditioned gymnasium
 Swimming pool
 Multi purpose hall for events
 Children recreation and toddlers park
 Banquet hall and conference
 Indoor games
 Women meeting hall
 Additional details :The apartment has borings water supply.
Partial power backup is available.
The society has dedicated security guards for every tower.","['Environment4 out of 5', 'Safety4 out of 5', 'Connectivity4 out of 5', 'Lifestyle3.9 out of 5']",2215.0,,1989.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,663.0,17.3982,78.3749
3 BHK Flat in Puppalaguda,flat,EIPL Corner Stone,puppalaguda,1.45,6998.069498069498,2072.0,Super Built up area 2065(191.84 sq.m.),3.0,2.0,2,"Puppalaguda, Hyderabad, Hyderabad",14.0,West,Relatively New,12.0,"Land lord shares flats for saleEipl corner stone is one of the most popular destination for buying apartments/ flats in puppalaguda, hyderabad. You too can be a part of this society by purchasing this 3 bhk flat here. The floor plan additionally contains 3 bedroom(s), 2 bathrooms and 2 balconies. All in all, the flat is spread over a super built up area of 2065 sq.Ft. The residential building has 14 floors in total and the flat for sale is located on the top floor. Being a ready to move project, you can expect immediate possession of this 1-5 years old property.
 Additional details :The apartment has borings water supply.
Partial power backup is available.
The society has dedicated security guards for every tower.","['Environment4 out of 5', 'Safety4 out of 5', 'Connectivity4 out of 5', 'Lifestyle3.9 out of 5']",2065.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,690.6666666666666,17.3982,78.3749
3 BHK Flat in Puppalaguda,flat,EIPL Corner Stone,puppalaguda,1.55,6997.742663656885,2215.0,Super Built up area 2215(205.78 sq.m.),3.0,2.0,2,"Puppalaguda, Hyderabad, Hyderabad",14.0,West,Relatively New,12.0,"Land lord shares flats for sale
This lovely 3 bhk apartment/flat in puppalaguda is available for sale in one of hyderabad's most popular projects, eipl corner stone. Containing 3 bedroom(s), 2 bathrooms and 2 balconies, this flat is spread over a super built up area of 2215 sq.Ft. This flat is situated on the top floor of this 14 floors tall residential building. This 1-5 years old property is available for immediate possession as the project is ready to move.
 Additional details :The apartment has borings water supply.
Partial power backup is available.
The society has dedicated security guards for every tower.","['Environment4 out of 5', 'Safety4 out of 5', 'Connectivity4 out of 5', 'Lifestyle3.9 out of 5']",2215.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,738.3333333333334,17.3982,78.3749
2 BHK Flat in Kondapur,flat,on request,kondapur,1.1,7942.2382671480145,1385.0,Carpet area: 1385 (128.67 sq.m.),2.0,2.0,1,"Kondapur, Hyderabad, Hyderabad",4.0,West,Relatively New,50.0,"This beautiful 2 bhk flat in kondapur, hyderabad is situated in on request, one of the popular residential society in hyderabad. The flat occupies a carpet area of 1385 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 1 balcony. The property is located on the 4th floor of a 12 floors tall building. An added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move.
 Additional details :Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.","['Environment4.1 out of 5', 'Safety4.2 out of 5', 'Connectivity4.2 out of 5', 'Lifestyle4.3 out of 5']",,,1385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,692.5,17.4699,78.3578
2 BHK Flat in Narsingi,flat,Hallmark Sunny Side,narsingi,0.91,7000.0,1300.0,Built Up area: 1300 (120.77 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),2.0,2.0,1,"Narsingi, Hyderabad, Hyderabad",7.0,North-East,Relatively New,25.0,"Hallmark builders,
Greetings of the day!!!We are glad to introduce our most prestigious new launch project at manchirevula, narsingi. Highrise project offers you a wide range of well designed 2bhk & 3bhk apartments with ultra modern facilities inclusive of club house amenities details as follows:Total land area : 5.7 acres
No of blocks : A, b, c, d, & e
No of floors : G+ 9
Builtup area : 1250sft to 2063sftClub house : G+ 3 floors","['Environment4.2 out of 5', 'Safety4.1 out of 5', 'Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5']",,1300.0,1150.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,650.0,17.3876,78.3572
3 BHK Flat in Puppalaguda,flat,EIPL Corner Stone,puppalaguda,1.47,6996.668253212756,2101.0,Super Built up area 2100(195.1 sq.m.),3.0,3.0,1,"Puppalaguda, Hyderabad, Hyderabad",5.0,East,Relatively New,12.0,"Only few landlord flats left check out this 3 bhk apartment for sale in eipl corner stone, a popular residential project that houses in-Demand flats in puppalaguda, hyderabad. The flat is over 2100 sq.Ft. Super built up area and comes with 3 bedroom(s), 3 bathrooms and 1 balcony. The flat has a total of 14 floors and this property is situated on 5th floor. Being a ready to move project, you can expect immediate possession of this 1-5 years old property.
 Additional details :The apartment has borings water supply.
No power backup is available.
The society has dedicated security guards for every tower.","['Environment4 out of 5', 'Safety4 out of 5', 'Connectivity4 out of 5', 'Lifestyle3.9 out of 5']",2100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,700.3333333333334,17.3982,78.3749
3 BHK Flat in Puppalaguda,flat,EIPL Corner Stone,puppalaguda,1.47,6996.668253212756,2101.0,Super Built up area 2100(195.1 sq.m.),3.0,3.0,1,"Puppalaguda, Hyderabad, Hyderabad",6.0,East,Relatively New,12.0,"Only few owner flats left located in the popular residential address of puppalaguda, hyderabad, eipl corner stone is one of the most preferred destination for apartments in hyderabad. This 3 bhk flat is your ticket to be a part of this community. Constructed on a super built up area of 2100 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 1 balcony. The property is located on the 6th floor of a 14 floors tall building. As the project is already ready to move, so you can easily move into this 1-5 years old property.
 Additional details :The apartment has borings water supply.
No power backup is available.
The society has dedicated security guards for every tower.","['Environment4 out of 5', 'Safety4 out of 5', 'Connectivity4 out of 5', 'Lifestyle3.9 out of 5']",2100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,700.3333333333334,17.3982,78.3749
3 BHK Flat in Puppalaguda,flat,EIPL Corner Stone,puppalaguda,1.52,6998.158379373849,2172.0,Super Built up area 2170(201.6 sq.m.),3.0,3.0,2,"Puppalaguda, Hyderabad, Hyderabad",6.0,West,Relatively New,12.0,"Few flats available for land lord shares 
Looking for a 3 bhk property for sale in hyderabad? Buy this 3 bhk flat in eipl corner stone that is situated in puppalaguda, hyderabad. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 2 balconies. All in all, the flat is spread over a super built up area of 2170 sq.Ft. The property is located on the 6th floor of a 14 floors tall building. This 1-5 years old property is available for immediate possession as the project is ready to move.
 Additional details :The apartment has borings water supply.
No power backup is available.
The society has dedicated security guards for every tower.","['Environment4 out of 5', 'Safety4 out of 5', 'Connectivity4 out of 5', 'Lifestyle3.9 out of 5']",2170.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,724.0,17.3982,78.3749
3 BHK Flat in Puppalaguda,flat,EIPL Corner Stone,puppalaguda,1.55,6997.742663656885,2215.0,Super Built up area 2215(205.78 sq.m.),3.0,3.0,2,"Puppalaguda, Hyderabad, Hyderabad",6.0,East,Relatively New,12.0,"This beautiful 3 bhk flat in puppalaguda, hyderabad is situated in eipl corner stone, one of the popular residential society in hyderabad. Containing 3 bedroom(s), 3 bathrooms and 2 balconies, this flat is spread over a super built up area of 2215 sq.Ft. The residential building has 14 floors in total and the flat for sale is located on the 6th floor. Being a ready to move project, you can expect immediate possession of this 1-5 years old property.
 Additional details :The apartment has borings water supply.
No power backup is available.
The society has dedicated security guards for every tower.","['Environment4 out of 5', 'Safety4 out of 5', 'Connectivity4 out of 5', 'Lifestyle3.9 out of 5']",2215.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,738.3333333333334,17.3982,78.3749
3 BHK Flat in Puppalaguda,flat,EIPL Corner Stone,puppalaguda,1.64,6999.573196756294,2343.0,Super Built up area 2350(218.32 sq.m.),3.0,3.0,2,"Puppalaguda, Hyderabad, Hyderabad",7.0,West,Relatively New,12.0,"Few flats available for land lord shares Situated in puppalaguda, hyderabad, eipl corner stone is a well planned society that offers a pleasant living experience to its residents. This 3 bhk flat in hyderabad is your opportunity to be a part of this community. The flat occupies a super built up area of 2350 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 2 balconies. This flat is situated on the 7th floor of this 14 floors tall residential building. Being a ready to move project, you can expect immediate possession of this 1-5 years old property.
 Additional details :The apartment has borings water supply.
No power backup is available.
The society has dedicated security guards for every tower.","['Environment4 out of 5', 'Safety4 out of 5', 'Connectivity4 out of 5', 'Lifestyle3.9 out of 5']",2350.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,781.0,17.3982,78.3749
3 BHK Flat in Puppalaguda,flat,EIPL Corner Stone,puppalaguda,1.52,6998.158379373849,2172.0,Super Built up area 2170(201.6 sq.m.),3.0,3.0,1,"Puppalaguda, Hyderabad, Hyderabad",7.0,East,Relatively New,12.0,"Only few landlord flats located in the popular residential address of puppalaguda, hyderabad, eipl corner stone is one of the most preferred destination for apartments in hyderabad. This 3 bhk flat is your ticket to be a part of this community. Constructed on a super built up area of 2170 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 1 balcony. This flat is situated on the 7th floor of this 14 floors tall residential building. This 1-5 years old property is available for immediate possession as the project is ready to move.
 Additional details :The apartment has borings water supply.
No power backup is available.
The society has dedicated security guards for every tower.","['Environment4 out of 5', 'Safety4 out of 5', 'Connectivity4 out of 5', 'Lifestyle3.9 out of 5']",2170.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,724.0,17.3982,78.3749
3 BHK Flat in Puppalaguda,flat,EIPL Corner Stone,puppalaguda,1.61,7000.000000000001,2300.0,Super Built up area 2300(213.68 sq.m.),3.0,3.0,2,"Puppalaguda, Hyderabad, Hyderabad",8.0,West,Relatively New,12.0,"Few flats available for land lord sharesThis 3 bhk flat is located in eipl corner stone, which houses some of the most spacious flats in puppalaguda, hyderabad. The flat is over 2300 sq.Ft. Super built up area and comes with 3 bedroom(s), 3 bathrooms and 2 balconies. This flat is situated on the 8th floor of this 14 floors tall residential building. This 1-5 years old property is available for immediate possession as the project is ready to move.
 Additional details :The apartment has borings water supply.
No power backup is available.
The society has dedicated security guards for every tower.","['Environment4 out of 5', 'Safety4 out of 5', 'Connectivity4 out of 5', 'Lifestyle3.9 out of 5']",2300.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,766.6666666666666,17.3982,78.3749
3 BHK Flat in Puppalaguda,flat,EIPL Corner Stone,puppalaguda,1.45,6998.069498069498,2072.0,Super Built up area 2065(191.84 sq.m.),3.0,3.0,2,"Puppalaguda, Hyderabad, Hyderabad",6.0,East,Relatively New,12.0,"Few flats available for land lord sharesEipl corner stone is one of the most popular destination for buying apartments/ flats in puppalaguda, hyderabad. You too can be a part of this society by purchasing this 3 bhk flat here. The flat occupies a super built up area of 2065 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 2 balconies. This flat is situated on the 6th floor of this 14 floors tall residential building. This 1-5 years old property is available for immediate possession as the project is ready to move.
 Additional details :Full power backup is available.
The society has dedicated security guards for every tower.","['Environment4 out of 5', 'Safety4 out of 5', 'Connectivity4 out of 5', 'Lifestyle3.9 out of 5']",2065.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,690.6666666666666,17.3982,78.3749
3 BHK Flat in Puppalaguda,flat,EIPL Corner Stone,puppalaguda,1.45,6998.069498069498,2072.0,Super Built up area 2065(191.84 sq.m.),3.0,3.0,1,"Puppalaguda, Hyderabad, Hyderabad",6.0,South-West,Relatively New,12.0,"Only few land lord flats left this 3 bhk flat is located in eipl corner stone, which houses some of the most spacious flats in puppalaguda, hyderabad. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 1 balcony. All in all, the flat is spread over a super built up area of 2065 sq.Ft. The flat has a total of 14 floors and this property is situated on 6th floor. Being a ready to move project, you can expect immediate possession of this 1-5 years old property.
 Additional details :Full power backup is available.
The society has dedicated security guards for every tower.","['Environment4 out of 5', 'Safety4 out of 5', 'Connectivity4 out of 5', 'Lifestyle3.9 out of 5']",2065.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,690.6666666666666,17.3982,78.3749
